Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,States,Counties
2020,NC,North Carolina,Davie,37059,37059080100,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.5,,,12.9,16.4,7745,POINT (-80.64338831 35.94216734),37059080100,HLTHSTAT,GHLTH,CrdPrv,General Health,37,2334
2020,NC,North Carolina,Forsyth,37067,37067004013,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.1,,,5.6,6.6,3083,POINT (-80.39616926 36.03375437),37067004013,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,2337
2019,NC,North Carolina,Forsyth,37067,37067001800,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,33.9,,,32.9,34.8,4207,POINT (-80.20878797 36.07748107),37067001800,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,2337
2020,NC,North Carolina,Forsyth,37067,37067000400,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,84.1,,,83.3,84.9,3251,POINT (-80.24190229 36.120282),37067000400,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,2337
2020,NC,North Carolina,Davidson,37057,37057061400,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,79.6,,,77.9,81.3,3398,POINT (-80.23885977 35.81994238),37057061400,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,37,640
2020,NC,North Carolina,Davidson,37057,37057060900,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,8.2,,,7.2,9.3,5471,POINT (-80.09778572 35.86649057),37057060900,HLTHOUT,COPD,CrdPrv,COPD,37,640
2020,NC,North Carolina,Forsyth,37067,37067002604,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.6,,,14.1,15.2,6441,POINT (-80.33688147 36.14914804),37067002604,RISKBEH,BINGE,CrdPrv,Binge Drinking,37,2337
2019,NC,North Carolina,Forsyth,37067,37067003105,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,33.5,,,32.8,34.2,3649,POINT (-80.14051155 36.19347844),37067003105,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,2337
2020,NC,North Carolina,Forsyth,37067,37067001000,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.8,,,31.5,34.1,4652,POINT (-80.26490783 36.07843284),37067001000,HLTHOUT,OBESITY,CrdPrv,Obesity,37,2337
2020,NC,North Carolina,Davidson,37057,37057061500,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,24.9,,,22.2,28.0,6214,POINT (-80.26115031 35.79764502),37057061500,PREVENT,ACCESS2,CrdPrv,Health Insurance,37,640
2019,NC,North Carolina,Forsyth,37067,37067002601,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,33.0,,,31.4,34.7,2481,POINT (-80.29653307 36.12099139),37067002601,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002806,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,5.5,,,4.9,6.2,3274,POINT (-80.27603062 36.18639574),37067002806,HLTHOUT,STROKE,CrdPrv,Stroke,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003402,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.0,,,13.2,14.9,2182,POINT (-80.13998466 36.03910993),37067003402,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,2337
2020,NC,North Carolina,Forsyth,37067,37067001902,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,79.5,,,78.6,80.3,1917,POINT (-80.24633872 36.07103874),37067001902,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003004,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.0,,,2.7,3.2,3618,POINT (-80.12850447 36.11908004),37067003004,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,37,2337
2020,NC,North Carolina,Davidson,37057,37057060700,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,,,5.6,6.2,4915,POINT (-80.07235764 35.89862466),37057060700,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),37,640
2020,NC,North Carolina,Forsyth,37067,37067003108,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,24.5,,,21.8,26.8,3495,POINT (-80.05234686 36.15036202),37067003108,RISKBEH,CSMOKING,CrdPrv,Current Smoking,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003314,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,15.3,,,13.0,17.9,3171,POINT (-80.05497862 36.06733777),37067003314,PREVENT,ACCESS2,CrdPrv,Health Insurance,37,2337
2020,NC,North Carolina,Davidson,37057,37057060201,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,78.6,,,75.2,82.1,4909,POINT (-80.18001978 35.95866438),37057060201,PREVENT,MAMMOUSE,CrdPrv,Mammography,37,640
2020,NC,North Carolina,Forsyth,37067,37067003703,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.1,,,1.9,2.3,6032,POINT (-80.28102146 36.01218772),37067003703,HLTHOUT,STROKE,CrdPrv,Stroke,37,2337
2020,NC,North Carolina,Davie,37059,37059080700,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,,,6.2,6.7,6393,POINT (-80.51827836 35.82487953),37059080700,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),37,2334
2020,NC,North Carolina,Forsyth,37067,37067003108,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,28.4,,,25.9,30.4,3495,POINT (-80.05234686 36.15036202),37067003108,RISKBEH,LPA,CrdPrv,Physical Inactivity,37,2337
2020,NC,North Carolina,Davidson,37057,37057060302,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,,,6.4,6.9,3620,POINT (-80.30834745 35.98341974),37057060302,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),37,640
2020,NC,North Carolina,Forsyth,37067,37067003313,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,20.8,,,18.2,23.4,1458,POINT (-80.0682524 36.0277462),37067003313,RISKBEH,CSMOKING,CrdPrv,Current Smoking,37,2337
2020,NC,North Carolina,Davidson,37057,37057062002,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,57.4,,,53.1,61.9,4021,POINT (-80.1057242 35.61269591),37057062002,PREVENT,DENTAL,CrdPrv,Dental Visit,37,640
2020,NC,North Carolina,Forsyth,37067,37067000802,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,32.2,,,27.4,37.5,2100,POINT (-80.23127538 36.07657807),37067000802,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002904,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,78.6,,,76.6,80.7,2151,POINT (-80.18242779 36.21682825),37067002904,PREVENT,MAMMOUSE,CrdPrv,Mammography,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003308,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.2,,,12.4,14.0,7880,POINT (-80.12918949 36.09328815),37067003308,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,2337
2020,NC,North Carolina,Forsyth,37067,37067000900,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.3,,,33.0,35.4,3508,POINT (-80.24909082 36.08422545),37067000900,HLTHOUT,OBESITY,CrdPrv,Obesity,37,2337
2020,NC,North Carolina,Davidson,37057,37057061000,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,24.1,,,23.1,25.3,5158,POINT (-80.06081342 35.88236688),37057061000,HLTHOUT,DEPRESSION,CrdPrv,Depression,37,640
2020,NC,North Carolina,Forsyth,37067,37067003500,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.1,,,6.6,7.6,6562,POINT (-80.20883199 36.03399069),37067003500,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002200,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,56.0,,,47.2,63.9,3742,POINT (-80.2848544 36.08549947),37067002200,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,2337
2020,NC,North Carolina,Davidson,37057,37057061202,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.6,,,3.1,4.1,2857,POINT (-80.29535927 35.86224877),37057061202,HLTHOUT,STROKE,CrdPrv,Stroke,37,640
2019,NC,North Carolina,Forsyth,37067,37067001601,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,35.0,,,33.9,36.1,3652,POINT (-80.21232108 36.14057573),37067001601,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,2337
2019,NC,North Carolina,Davidson,37057,37057061400,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,33.0,,,32.2,33.9,3398,POINT (-80.23885977 35.81994238),37057061400,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,640
2020,NC,North Carolina,Forsyth,37067,37067003906,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.7,,,24.4,27.0,3436,POINT (-80.3234367 36.10074643),37067003906,HLTHOUT,OBESITY,CrdPrv,Obesity,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003904,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.7,,,2.4,2.9,5907,POINT (-80.35496008 36.06964182),37067003904,HLTHOUT,STROKE,CrdPrv,Stroke,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003403,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.0,,,17.7,22.7,3412,POINT (-80.18242287 36.05623927),37067003403,HLTHSTAT,GHLTH,CrdPrv,General Health,37,2337
2019,NC,North Carolina,Forsyth,37067,37067002808,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,88.1,,,87.9,88.3,3531,POINT (-80.3193267 36.23878572),37067002808,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,2337
2020,NC,North Carolina,Forsyth,37067,37067004012,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,17.8,,,15.7,20.1,5611,POINT (-80.38568698 36.05872572),37067004012,RISKBEH,LPA,CrdPrv,Physical Inactivity,37,2337
2019,NC,North Carolina,Davidson,37057,37057060601,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,32.0,,,31.2,32.8,4342,POINT (-80.08869307 35.92942968),37057060601,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,640
2019,NC,North Carolina,Forsyth,37067,37067004013,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,30.5,,,29.5,31.5,3083,POINT (-80.39616926 36.03375437),37067004013,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,37,2337
2019,NC,North Carolina,Forsyth,37067,37067002809,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,89.9,,,89.8,90.1,2238,POINT (-80.33905387 36.22017695),37067002809,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,2337
2019,NC,North Carolina,Davidson,37057,37057061701,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,86.4,,,86.2,86.5,4857,POINT (-80.3260222 35.80613957),37057061701,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,640
2020,NC,North Carolina,Forsyth,37067,37067003313,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,46.9,,,40.9,52.7,1458,POINT (-80.0682524 36.0277462),37067003313,PREVENT,COREW,CrdPrv,Core preventive services for older women,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002100,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.9,2151,POINT (-80.28521372 36.07447023),37067002100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002501,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,7.3,,,6.7,8.1,2590,POINT (-80.28289292 36.10440801),37067002501,HLTHOUT,DIABETES,CrdPrv,Diabetes,37,2337
2020,NC,North Carolina,Forsyth,37067,37067000200,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.6,,,4.0,5.2,1103,POINT (-80.24817006 36.10548533),37067000200,HLTHOUT,STROKE,CrdPrv,Stroke,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003903,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,11.7,,,10.8,12.6,4477,POINT (-80.32389444 36.07881572),37067003903,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002603,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.7,,,18.7,20.9,6553,POINT (-80.31761918 36.13376913),37067002603,HLTHOUT,DEPRESSION,CrdPrv,Depression,37,2337
2020,NC,North Carolina,Forsyth,37067,37067001902,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,23.1,,,21.9,24.4,1917,POINT (-80.24633872 36.07103874),37067001902,HLTHOUT,DEPRESSION,CrdPrv,Depression,37,2337
2020,NC,North Carolina,Davidson,37057,37057061000,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.3,,,6.8,7.9,5158,POINT (-80.06081342 35.88236688),37057061000,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,640
2020,NC,North Carolina,Forsyth,37067,37067004007,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,7.3,,,5.7,9.4,7104,POINT (-80.4541356 36.06780171),37067004007,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003311,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,15.6,,,13.2,17.9,1926,POINT (-80.12891868 36.06085301),37067003311,RISKBEH,CSMOKING,CrdPrv,Current Smoking,37,2337
2020,NC,North Carolina,Davidson,37057,37057060700,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,8.6,,,7.6,9.7,4915,POINT (-80.07235764 35.89862466),37057060700,HLTHOUT,COPD,CrdPrv,COPD,37,640
2019,NC,North Carolina,Davie,37059,37059080600,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,37.6,,,36.7,38.5,3659,POINT (-80.57354592 35.9285473),37059080600,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,2334
2020,NC,North Carolina,Forsyth,37067,37067000100,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,3.8,,,3.2,4.5,2052,POINT (-80.2468533 36.09765376),37067000100,HLTHOUT,COPD,CrdPrv,COPD,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003806,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,70.7,,,67.8,73.2,3012,POINT (-80.34715788 36.04204472),37067003806,PREVENT,DENTAL,CrdPrv,Dental Visit,37,2337
2020,NC,North Carolina,Davidson,37057,37057060102,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,,,2.4,2.8,7213,POINT (-80.11974212 35.99122097),37057060102,HLTHOUT,STROKE,CrdPrv,Stroke,37,640
2020,NC,North Carolina,Davidson,37057,37057060301,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.4,,,8.9,10.0,4534,POINT (-80.27386804 35.96586995),37057060301,HLTHOUT,DIABETES,CrdPrv,Diabetes,37,640
2020,NC,North Carolina,Forsyth,37067,37067000500,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,85.6,,,84.7,86.4,2391,POINT (-80.22807063 36.11748629),37067000500,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003905,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,53.6,,,45.7,61.3,3607,POINT (-80.32526058 36.08948295),37067003905,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,2337
2020,NC,North Carolina,Forsyth,37067,37067000400,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,84.2,,,81.2,87.0,3251,POINT (-80.24190229 36.120282),37067000400,PREVENT,MAMMOUSE,CrdPrv,Mammography,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002804,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,75.0,,,72.6,77.5,4150,POINT (-80.31211305 36.18441106),37067002804,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,37,2337
2020,NC,North Carolina,Forsyth,37067,37067000301,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,31.3,,,23.4,40.0,1799,POINT (-80.25301013 36.11101159),37067000301,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,2337
2020,NC,North Carolina,Forsyth,37067,37067004012,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.5,,,4.9,6.0,5611,POINT (-80.38568698 36.05872572),37067004012,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003314,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,77.9,,,75.4,80.0,3171,POINT (-80.05497862 36.06733777),37067003314,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,37,2337
2020,NC,North Carolina,Davie,37059,37059080400,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.6,,,2.5,2.8,5151,POINT (-80.43347002 35.89682476),37059080400,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,37,2334
2020,NC,North Carolina,Forsyth,37067,37067002603,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.4,,,13.9,15.0,6553,POINT (-80.31761918 36.13376913),37067002603,RISKBEH,BINGE,CrdPrv,Binge Drinking,37,2337
2020,NC,North Carolina,Davidson,37057,37057061701,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.1,,,30.6,33.4,4857,POINT (-80.3260222 35.80613957),37057061701,HLTHOUT,OBESITY,CrdPrv,Obesity,37,640
2020,NC,North Carolina,Forsyth,37067,37067003004,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.2,,,5.1,7.6,3618,POINT (-80.12850447 36.11908004),37067003004,HLTHOUT,COPD,CrdPrv,COPD,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003311,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,14.8,,,12.6,17.2,1926,POINT (-80.12891868 36.06085301),37067003311,PREVENT,ACCESS2,CrdPrv,Health Insurance,37,2337
2020,NC,North Carolina,Davidson,37057,37057060400,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,15.3,,,11.2,19.8,5533,POINT (-80.2304501 35.88989892),37057060400,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,37,640
2020,NC,North Carolina,Forsyth,37067,37067000200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,26.8,,,23.8,30.1,1103,POINT (-80.24817006 36.10548533),37067000200,RISKBEH,LPA,CrdPrv,Physical Inactivity,37,2337
